name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Tata Indigo CR4,2012,200000.0,120000.0,3,0,0,3
Ford Ecosport 1.5 DV5 MT Titanium,2015,650000.0,68000.0,3,0,0,4
Maruti Alto LXi,2006,60000.0,100000.0,2,0,0,3
Maruti Ertiga VDI,2013,250999.0,80000.0,3,0,0,4
Hyundai Accent Executive CNG,2012,185000.0,67000.0,1,1,0,3
Maruti Alto K10 VXI,2015,155000.0,60000.0,2,0,0,4
Renault KWID RXE,2016,300000.0,20000.0,2,0,0,4
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,700000.0,70000.0,3,0,0,3
Maruti Wagon R LXI DUO BSIII,2007,70000.0,162000.0,0,0,0,4
Audi A6 2.8 FSI,2008,650000.0,70000.0,2,0,1,2
Mahindra XUV500 W8 2WD,2014,750000.0,100000.0,3,0,0,3
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,775000.0,70000.0,3,0,0,3
Honda Amaze E i-Vtech,2015,360000.0,80000.0,2,0,0,3
Toyota Corolla Altis Diesel D4DG,2010,250000.0,120000.0,3,0,0,4
Jeep Compass 2.0 Longitude Option BSIV,2017,1490000.0,22038.0,3,0,0,4
Nissan Terrano XL 110 PS,2013,600000.0,80000.0,3,0,0,4
Maruti Alto LX,2010,120000.0,90000.0,2,0,0,4
Tata New Safari DICOR 2.2 EX 4x2,2012,320000.0,140000.0,3,0,0,3
Mahindra Thar 4X2,2011,400000.0,120000.0,3,0,0,3
Maruti Swift Dzire ZDI,2015,302000.0,60000.0,3,0,0,4
Chevrolet Beat Diesel LT,2011,130000.0,80000.0,3,0,0,3
Maruti Swift Dzire LXI Option,2014,150000.0,60000.0,2,0,0,3
Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,200000.0,90000.0,3,0,0,3
Toyota Innova 2.5 G1 BSIV,2012,950000.0,80000.0,3,0,0,4
Maruti Swift Vdi BSIII,2008,120000.0,175000.0,3,0,0,3
Hyundai i20 1.2 Asta Option,2017,620000.0,65000.0,2,0,0,4
Toyota Innova 2.5 GX 8 STR BSIV,2012,449000.0,90000.0,3,0,0,4
Maruti Alto LXi,2007,100000.0,70000.0,2,0,0,4
Honda Amaze VX i-DTEC,2016,700000.0,35000.0,3,0,0,4
Chevrolet Beat Diesel LT,2012,250000.0,40000.0,3,0,0,4
Skoda Superb Ambition 2.0 TDI CR AT,2013,675000.0,88000.0,3,1,1,4
Nissan Terrano XL Plus 85 PS,2015,530000.0,55000.0,3,1,0,4
Chevrolet Enjoy TCDi LT 7 Seater,2014,325000.0,71014.0,3,1,0,4
Renault Scala Diesel RxL,2015,370000.0,60000.0,3,1,0,4
Skoda Rapid 1.5 TDI Ambition,2014,360000.0,70000.0,3,0,0,4
Skoda Superb LK 1.8 TSI AT,2012,650000.0,60000.0,2,1,1,4
Ford Fiesta 1.5 TDCi Titanium,2012,199000.0,92000.0,3,1,0,2
Mahindra Quanto C6,2014,285000.0,89126.0,3,0,0,4
Volkswagen Jetta 1.9 TDI Comfortline DSG,2009,260000.0,134000.0,3,0,1,4
Hyundai Grand i10 1.2 CRDi Magna,2016,425000.0,42500.0,3,1,0,4
Chevrolet Cruze LTZ AT,2012,490000.0,42000.0,3,1,1,4
Mahindra XUV500 AT W8 FWD,2015,750000.0,70000.0,3,0,1,3
Fiat Linea 1.3 Emotion,2014,221000.0,131365.0,3,0,0,4
Volkswagen Vento 1.5 TDI Highline AT,2016,724000.0,48980.0,3,1,1,4
Honda Amaze VX AT i-Vtech,2014,440000.0,46000.0,2,1,1,4
Chevrolet Spark 1.0 LS,2009,70000.0,60000.0,2,0,0,2
Maruti Baleno Delta Diesel,2015,511000.0,58000.0,3,1,0,4
Maruti S-Cross Alpha DDiS 200 SH,2016,790000.0,22000.0,3,1,0,4
Hyundai i20 1.2 Asta Option,2017,640000.0,37000.0,2,0,0,4
Hyundai Santro Xing GLS,2009,120000.0,70000.0,2,0,0,1
Chevrolet Beat Diesel LT,2012,126000.0,98900.0,3,0,0,2
Chevrolet Beat Diesel LT,2012,120000.0,125000.0,3,0,0,4
Mahindra TUV 300 T4 Plus,2017,650000.0,60000.0,3,0,0,4
Hyundai Grand i10 Asta,2014,450000.0,80000.0,2,0,0,3
Maruti Zen Estilo LXI Green (CNG),2010,110000.0,80000.0,1,0,0,1
Mahindra Bolero Power Plus Plus AC BSIV PS,2017,600000.0,40000.0,3,0,0,4
Mahindra XUV500 W8 4WD,2012,620000.0,80000.0,3,0,0,3
Ford Ecosport 1.5 DV5 MT Titanium,2014,600000.0,30000.0,3,0,0,4
Tata Winger Deluxe - Hi Roof (AC),2011,300000.0,180000.0,3,0,0,2
Renault Lodgy 85PS RxL,2015,495000.0,60000.0,3,0,0,4
Audi A4 3.0 TDI Quattro,2013,1580000.0,86000.0,3,1,1,4
Audi Q3 2.0 TDI Quattro Premium Plus,2015,1750000.0,127643.0,3,1,1,4
Mahindra Xylo D4,2014,350000.0,145000.0,3,0,0,4
Audi A6 2.0 TDI  Design Edition,2014,1750000.0,102354.0,3,1,1,4
Audi Q3 35 TDI Quattro Technology,2017,2575000.0,36000.0,3,1,1,4
Honda Brio VX,2014,345000.0,58000.0,2,1,0,4
Tata Indigo CR4,2013,220000.0,100000.0,3,0,0,4
Audi Q5 2.0 TFSI Quattro Premium Plus,2014,1850000.0,62237.0,2,1,1,4
Honda Jazz Select Edition,2017,585000.0,14000.0,2,1,0,4
Hyundai Creta 1.6 SX Automatic,2017,1035000.0,23000.0,2,1,1,4
Datsun GO T Petrol,2015,310000.0,32686.0,2,1,0,4
Mahindra Xylo D4,2017,600000.0,99700.0,3,0,0,4
Honda City i-DTEC SV,2014,650000.0,49654.0,3,1,0,4
Hyundai Grand i10 Asta,2016,550000.0,45457.0,2,1,0,4
Hyundai Creta 1.6 CRDi SX,2017,1260000.0,39221.0,3,1,0,4
Hyundai i20 Sportz 1.2,2016,660000.0,48220.0,2,1,0,4
Hyundai i20 Sportz 1.2,2017,700000.0,11114.0,2,1,0,4
Hyundai Getz 1.5 CRDi GVS,2008,235000.0,60208.0,3,1,0,4
Volkswagen Vento 1.5 TDI Highline,2013,475000.0,80000.0,3,1,0,4
Mercedes-Benz E-Class 280 CDI Elegance,2008,795000.0,98600.0,3,1,1,4
Audi RS7 2015-2019 Sportback Performance,2016,8900000.0,13000.0,2,1,1,4
Audi Q5 3.0 TDI Quattro Technology,2015,3200000.0,30000.0,3,1,1,4
Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010,4200000.0,100000.0,3,1,1,4
Honda City VX CVT,2015,850000.0,58000.0,2,1,1,4
Mahindra Xylo D4,2017,585000.0,85441.0,3,1,0,4
Mahindra Verito 1.5 D4 BSIV,2015,380000.0,64541.0,3,1,0,4
Nissan Micra Active XV,2017,434999.0,16267.0,2,1,0,4
Volkswagen Vento 1.5 TDI Highline,2013,525000.0,71500.0,3,1,0,4
Chevrolet Aveo U-VA 1.2 LS,2008,160000.0,80000.0,2,0,0,4
Maruti Zen Estilo 1.1 LXI BSIII,2007,160000.0,90000.0,2,0,0,3
Chevrolet Spark 1.0 LT,2012,125000.0,28000.0,2,0,0,4
Hyundai Creta 1.6 VTVT S,2017,900000.0,14700.0,2,0,0,4
Maruti Wagon R LXI BS IV,2017,400000.0,50000.0,2,0,0,4
Hyundai Santro Xing XS,2009,150000.0,100000.0,2,0,0,3
Tata Indigo CR4,2013,220000.0,100000.0,3,0,0,4
Hyundai Getz GLX,2007,110000.0,90000.0,2,0,0,4
Tata Bolt Revotron XM,2015,375000.0,30000.0,2,0,0,4
Datsun GO Plus T Option,2017,350000.0,80000.0,2,0,0,4
Hyundai i20 Magna 1.4 CRDi (Diesel),2012,310000.0,92686.0,3,1,0,3
Volkswagen Vento Petrol Highline,2011,350000.0,90000.0,2,0,0,3
Mahindra XUV500 AT W6 2WD,2017,1300000.0,40000.0,3,0,1,4
Chevrolet Sail Hatchback LT ABS,2013,225000.0,80000.0,3,0,0,4
Maruti Alto LX BSIII,2008,85000.0,120000.0,2,0,0,3
Hyundai EON Era Plus Sports Edition,2014,280000.0,55000.0,2,0,0,4
Maruti Alto LXi,2011,150000.0,40000.0,2,0,0,3
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,900000.0,15000.0,2,0,1,4
Fiat Linea T Jet Emotion,2010,215000.0,90000.0,2,0,0,3
Renault Scala Diesel RxL,2013,550000.0,38500.0,3,0,0,4
Maruti Wagon R LXI Minor,2008,200000.0,90000.0,2,0,0,3
Maruti Wagon R VXI BS IV,2010,240000.0,50000.0,2,0,0,3
Toyota Innova 2.5 VX 8 STR,2012,800000.0,108731.0,3,0,0,4
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,400000.0,120000.0,3,0,0,4
Tata Sumo Gold EX BSIII,2016,500000.0,60000.0,3,0,0,4
Mahindra Renault Logan 1.5 DLX Diesel,2007,150000.0,90000.0,3,0,0,2
Toyota Etios GD,2014,500000.0,140000.0,3,0,0,3
Hyundai EON Magna Plus,2014,320000.0,80000.0,2,0,0,4
Nissan Micra Diesel XV,2013,300000.0,90000.0,3,0,0,4
Renault Lodgy Stepway 85PS RXZ 8S,2017,650000.0,40000.0,3,0,0,4
Tata Aria Pleasure 4x2,2012,360000.0,70000.0,3,0,0,3
Honda Accord 2.4 MT,2009,450000.0,55000.0,2,0,0,3
Maruti Alto LXi,2011,175000.0,60000.0,2,0,0,2
Chevrolet Cruze LT,2011,350000.0,74000.0,3,0,0,3
Honda City i-DTEC ZX,2017,1025000.0,38000.0,3,1,0,4
Honda BR-V i-DTEC VX MT,2017,950000.0,24000.0,3,1,0,4
Honda WR-V i-VTEC VX,2017,725000.0,29976.0,2,1,0,4
Honda City i VTEC VX,2017,919999.0,41000.0,2,1,0,4
Honda Jazz 1.5 VX i DTEC,2017,725000.0,36000.0,3,1,0,4
Honda BR-V i-VTEC VX MT,2017,840000.0,30646.0,2,1,0,4
Maruti Wagon R VXI BS IV,2015,365000.0,23600.0,2,1,0,4
Honda City i DTEC SV,2014,665000.0,71318.0,3,1,0,4
Hyundai EON Era Plus,2014,225000.0,30000.0,2,0,0,4
Hyundai i10 Era,2012,229999.0,45000.0,2,0,0,3
Hyundai Santro Xing GL,2008,145000.0,67000.0,2,0,0,4
Hyundai Verna 1.4 VTVT,2015,500000.0,25000.0,2,0,0,4
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017,750000.0,18054.0,2,1,0,4
Honda City i DTEC VX,2015,785000.0,40000.0,3,0,0,4
Hyundai i10 Sportz,2011,225000.0,30000.0,2,0,0,4
Hyundai Xcent 1.1 CRDi Base,2017,300000.0,80000.0,3,0,0,4
Hyundai i20 Asta 1.4 CRDi,2016,680000.0,20000.0,3,0,0,4
Mahindra TUV 300 T8,2016,700000.0,40000.0,3,0,0,4
Tata Indigo CS eLS BS IV,2011,180000.0,120000.0,3,0,0,4
Ford Fiesta 1.4 SXi TDCi ABS,2008,270000.0,120000.0,3,0,0,3
Maruti Swift Dzire VXi,2010,370000.0,97000.0,2,0,0,3
Skoda Rapid 1.6 TDI PRESTIGE,2013,430000.0,88000.0,3,0,0,3
Maruti Swift ZDi,2014,550000.0,38406.0,3,1,0,4
Hyundai Santro Xing GLS,2014,320000.0,54350.0,2,1,0,4
Maruti Wagon R VXI BS IV,2015,390000.0,32260.0,2,1,0,4
Renault Duster 85PS Diesel RxE,2014,550000.0,58231.0,3,1,0,4
Maruti Swift VXI,2012,370000.0,59858.0,2,1,0,4
Maruti Alto LXi BSIII,2010,190000.0,73350.0,2,1,0,4
Renault Duster 110PS Diesel RxZ,2013,509999.0,88473.0,3,1,0,4
Honda City S,2013,450000.0,96987.0,2,1,0,4
Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016,5500000.0,77350.0,3,1,1,4
Maruti Swift Dzire VDI,2015,550000.0,61187.0,3,1,0,4
Mahindra Xylo E6,2009,400000.0,68350.0,3,1,0,4
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,585000.0,81150.0,3,1,0,4
Maruti Ciaz ZXi,2015,800000.0,30000.0,2,0,0,4
Maruti Swift Vdi BSIII,2009,265000.0,120000.0,3,0,0,3
Ford Figo Diesel Titanium,2012,175000.0,180000.0,3,0,0,4
Fiat Palio 1.2 Sport,2007,125000.0,50000.0,2,0,0,3
Tata Manza Aqua Quadrajet BS IV,2010,165000.0,80000.0,3,0,0,4
Hyundai Creta 1.6 CRDi SX Option,2015,1025000.0,90000.0,3,0,0,3
Chevrolet Cruze LT,2012,380000.0,90000.0,3,0,0,1
Maruti Swift Dzire LDi,2010,250000.0,110000.0,3,0,0,2
Fiat Punto EVO 1.3 Dynamic,2016,500000.0,35000.0,3,0,0,4
Maruti Alto LXi BSIII,2010,190000.0,52000.0,2,0,0,3
Volkswagen Jetta 1.9 TDI Trendline,2009,940000.0,140000.0,3,0,0,4
Maruti Swift VXI,2013,475000.0,60000.0,2,0,0,3
Chevrolet Beat LS,2016,250000.0,70000.0,2,0,0,2
Ford Figo Diesel ZXI,2012,290000.0,125000.0,3,0,0,3
Mahindra XUV500 W8 2WD,2015,1000000.0,120000.0,3,0,0,3
Hyundai i20 Asta 1.4 CRDi,2015,550000.0,87000.0,3,0,0,4
Fiat Punto 1.3 Emotion,2010,285000.0,75000.0,3,0,0,2
Tata Indigo Grand Petrol,2014,240000.0,60000.0,2,0,0,3
Hyundai Creta 1.6 VTVT S,2015,850000.0,25000.0,2,0,0,4
Hyundai i20 Active 1.2 SX,2016,650000.0,26000.0,2,0,0,4
Maruti Celerio Green VXI,2017,365000.0,78000.0,1,0,0,4
Hyundai i20 Active 1.2 SX,2016,650000.0,26000.0,2,0,0,4
Chevrolet Sail 1.2 Base,2015,260000.0,35000.0,2,0,0,4
Tata Indigo Grand Petrol,2014,250000.0,100000.0,2,0,0,4
Tata New Safari 4X2,2007,550000.0,80000.0,2,0,0,3
Chevrolet Sail Hatchback LT ABS,2013,225000.0,80000.0,3,0,0,4
Maruti Alto LX BSIII,2008,85000.0,120000.0,2,0,0,3
Hyundai EON Era Plus Sports Edition,2014,280000.0,55000.0,2,0,0,4
Maruti Alto LXi,2011,150000.0,40000.0,2,0,0,3
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,900000.0,15000.0,2,0,1,4
Fiat Linea T Jet Emotion,2010,215000.0,90000.0,2,0,0,3
Renault Scala Diesel RxL,2013,550000.0,38500.0,3,0,0,4
Maruti Wagon R LXI Minor,2008,200000.0,90000.0,2,0,0,3
Maruti Wagon R VXI BS IV,2010,240000.0,50000.0,2,0,0,3
Toyota Innova 2.5 VX 8 STR,2012,800000.0,108731.0,3,0,0,4
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,400000.0,120000.0,3,0,0,4
Maruti Wagon R VXI BSIII,2012,229999.0,40000.0,2,0,0,3
Ford Ecosport 1.5 DV5 MT Titanium,2014,580000.0,120000.0,3,0,0,4
Maruti Ritz VDi,2012,250000.0,110000.0,3,0,0,1
Hyundai EON Magna Plus,2014,320000.0,80000.0,2,0,0,4
Nissan Micra Diesel XV,2013,300000.0,90000.0,3,0,0,4
Mahindra TUV 300 mHAWK100 T8,2017,800000.0,60000.0,3,0,0,4
Hyundai Verna SX AT Diesel,2009,245000.0,75000.0,3,1,1,4
Hyundai Xcent 1.2 CRDi E,2017,350000.0,80000.0,3,0,0,4
Maruti Zen LX - BS III,2006,70000.0,105700.0,2,0,0,4
Maruti Celerio VXI Optional,2017,430999.0,14000.0,2,1,0,4
Chevrolet Spark 1.0,2010,80000.0,70000.0,2,0,0,4
Maruti Eeco 7 Seater Standard BSIV,2017,350000.0,51000.0,2,1,0,4
Maruti Alto K10 VXI Optional,2014,285000.0,64000.0,2,1,0,3
Tata Indigo TDI,2009,100000.0,120000.0,3,0,0,2
Maruti Alto LXi,2011,225000.0,37091.0,2,0,0,4
Volvo XC 90 D5 Inscription BSIV,2017,4500000.0,80000.0,3,0,1,4
Hyundai Creta 1.6 CRDi SX Plus,2016,1249000.0,60000.0,3,0,0,2
Maruti Wagon R LXI Minor,2008,120000.0,110000.0,2,0,0,2
Volkswagen Vento Diesel Trendline,2011,200000.0,100000.0,3,0,0,3
Hyundai Creta 1.6 CRDi SX,2016,1151000.0,85000.0,3,0,0,4
Tata Indica Vista Quadrajet LS,2012,120000.0,140000.0,3,0,0,4
Renault KWID RXT,2017,220000.0,20000.0,2,0,0,4
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017,750000.0,15000.0,2,0,0,4
Honda Jazz 1.2 S i VTEC,2017,500000.0,50000.0,2,0,0,4
Mahindra Thar CRDe AC,2014,600000.0,100000.0,3,0,0,3
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,930000.0,12000.0,3,0,0,4
Maruti Eeco 5 STR With AC Plus HTR CNG,2017,440000.0,14100.0,1,1,0,4
Maruti Celerio ZXI,2016,434999.0,21000.0,2,1,0,4
Hyundai i10 Magna,2011,250000.0,28000.0,2,1,0,4
Maruti Ertiga SHVS ZDI Plus,2017,940000.0,35000.0,3,1,0,4
Hyundai Verna 1.6 CRDi AT SX,2017,1050000.0,31000.0,3,1,1,4
Maruti Ertiga SHVS ZDI,2016,825000.0,58000.0,3,1,0,4
Maruti Wagon R VXI Minor,2012,229999.0,25000.0,2,0,0,4
Hyundai i20 1.2 Asta,2011,375000.0,72000.0,2,1,0,4
Maruti Ertiga ZDI,2013,640000.0,89000.0,3,1,0,4
Toyota Innova 2.5 V Diesel 8-seater,2012,800000.0,160000.0,3,1,0,4
Ford Figo Petrol ZXI,2012,130000.0,30000.0,2,0,0,2
Hyundai i10 Sportz 1.1L,2014,300000.0,37555.0,2,1,0,4
Maruti Ertiga VXI CNG,2014,595000.0,56600.0,1,1,0,4
Mahindra Scorpio EX,2013,450000.0,110000.0,3,0,0,4
Maruti Vitara Brezza VDi Option,2017,690000.0,50000.0,3,0,0,4
Chevrolet Sail 1.2 Base,2014,170000.0,100000.0,2,0,0,3
Toyota Etios Liva GD SP,2012,280000.0,120000.0,3,0,0,4
Maruti Swift VXI BSIII,2009,220000.0,67580.0,2,0,0,3
Hyundai Santro Xing GLS,2009,140000.0,100000.0,2,0,0,2
Ford Figo Diesel Titanium,2014,200000.0,125000.0,3,0,0,3
Mahindra Scorpio 2.6 Turbo 7 Str,2008,325000.0,120000.0,3,0,0,3
Hyundai Verna CRDi SX,2010,300000.0,130000.0,3,0,0,3
Hyundai Creta 1.6 CRDi SX,2016,535000.0,52600.0,3,0,0,4
Honda City i DTEC S,2014,520000.0,82000.0,3,0,0,4
Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000.0,19890.0,2,1,1,4
Mahindra Verito Vibe 1.5 dCi D6,2015,280000.0,40000.0,3,0,0,4
Nissan Sunny XL D,2013,225000.0,78000.0,3,1,0,4
Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015,750000.0,48238.0,2,2,1,4
Hyundai i20 1.2 Magna Executive,2016,535000.0,38365.0,2,1,0,4
Mahindra XUV500 W10 1.99 mHawk,2016,1250000.0,23670.0,3,2,0,4
Maruti Baleno Zeta 1.2,2017,650000.0,49834.0,2,2,0,4
Honda Brio S MT,2013,295000.0,57353.0,2,2,0,4
Maruti Swift DDiS VDI,2015,480000.0,68308.0,3,2,0,4
Honda City i DTEC SV,2015,575000.0,63240.0,3,2,0,4
Mahindra Scorpio 1.99 S4,2016,509999.0,60000.0,3,0,0,4
Maruti Alto LXi,2008,69000.0,100000.0,2,0,0,4
Tata Manza Aura Safire BS IV,2013,200000.0,60000.0,2,0,0,4
Toyota Innova 2.5 GX 8 STR BSIV,2012,449000.0,90000.0,3,0,0,4
Ford Ecosport 1.5 Petrol Ambiente,2017,650000.0,6000.0,2,0,0,4
Tata Tiago 1.05 Revotorq XM,2017,260000.0,50000.0,3,0,0,4
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,295000.0,90000.0,3,0,0,2
Maruti Eeco 5 Seater AC BSIV,2017,260000.0,30000.0,2,1,0,4
Tata Indica Vista Quadrajet LS,2012,120000.0,140000.0,3,0,0,4
Hyundai Verna SX,2007,155000.0,65000.0,2,1,0,4
Honda Jazz 1.5 VX i DTEC,2015,450000.0,38000.0,3,0,0,4
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,320000.0,80000.0,3,0,0,4
Hyundai Verna i (Petrol),2007,123000.0,50000.0,2,0,0,3
Hyundai Santro Xing XO,2006,80000.0,110000.0,2,0,0,4
Maruti SX4 Celebration Petrol,2012,220000.0,90000.0,2,0,0,3
Tata Indica Vista Aqua 1.2 Safire BSIV,2010,97000.0,128000.0,2,0,0,4
Maruti Ciaz ZXi,2016,625000.0,30000.0,2,1,0,4
Hyundai i20 Active SX Petrol,2016,550000.0,23000.0,2,1,0,4
Tata Indigo CR4,2012,130000.0,120000.0,3,0,0,4
Hyundai i10 Magna,2012,240000.0,40000.0,2,1,0,4
Nissan Terrano XL 85 PS,2014,600000.0,27000.0,3,1,0,4
Tata New Safari DICOR 2.2 EX 4x2,2012,350000.0,65000.0,3,1,0,4
Hyundai EON Magna Plus,2015,245000.0,32000.0,2,1,0,4
Maruti Swift 1.3 VXi,2009,199000.0,52536.0,2,0,0,4
Mahindra Xylo E4,2011,330000.0,100000.0,3,0,0,3
Maruti Ritz VXI,2009,150000.0,80000.0,2,0,0,4
Hyundai Creta 1.6 CRDi SX,2016,927999.0,90000.0,3,0,0,4
Hyundai Xcent 1.2 CRDi SX,2015,399000.0,55000.0,3,1,0,4
Maruti Swift VDI Optional,2015,350000.0,90000.0,3,0,0,4
Mahindra Scorpio 2.6 CRDe,2006,125000.0,50000.0,3,0,0,3
Hyundai Santro Xing XS,2008,150000.0,90000.0,2,0,0,3
Hyundai EON Era Plus,2015,250000.0,25000.0,2,0,0,4
Hyundai Verna 1.6 SX CRDi (O),2014,675000.0,61000.0,3,1,0,4
Fiat Linea Emotion (Diesel),2011,225000.0,60000.0,3,0,0,4
Honda Civic 1.8 V MT,2008,350000.0,75000.0,2,0,0,3
Chevrolet Sail 1.3 LS,2013,290000.0,56000.0,3,1,0,4
Toyota Camry Hybrid,2006,310000.0,62000.0,4,1,1,3
Hyundai Verna CRDi SX,2007,212000.0,58000.0,3,1,0,3
Skoda Octavia Elegance 2.0 TDI AT,2013,900000.0,49000.0,3,1,1,3
Chevrolet Beat Diesel LT,2011,221000.0,56000.0,3,1,0,3
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,675000.0,73000.0,3,1,0,4
Honda Amaze S i-Dtech,2014,421000.0,69000.0,3,1,0,4
Maruti SX4 Zxi BSIII,2008,350000.0,10000.0,2,0,0,4
Hyundai Accent Executive CNG,2010,140000.0,110000.0,1,0,0,4
Maruti Wagon R LXI Minor,2009,180000.0,30000.0,2,0,0,4
Maruti Swift Vdi BSIII,2009,210000.0,109000.0,3,0,0,3
Maruti SX4 S Cross DDiS 320 Zeta,2017,700000.0,90000.0,3,0,0,4
Tata Nano Cx BSIII,2014,45000.0,7000.0,2,0,0,3
Tata Indigo LX,2012,125000.0,120000.0,3,0,0,4
Hyundai Verna 1.6 VTVT S,2017,530000.0,64916.0,2,0,0,4
Maruti Baleno Zeta 1.2,2016,580000.0,15000.0,2,0,0,4
Audi Q3 2.0 TDI Quattro Premium Plus,2012,1400000.0,118000.0,3,0,1,3
Renault KWID RXT Optional,2016,300000.0,30000.0,2,0,0,4
Maruti Ciaz ZDi SHVS,2015,700000.0,77000.0,3,0,0,4
Nissan Sunny XL,2012,250000.0,70000.0,2,0,0,2
Chevrolet Tavera Neo 3 9 Str BSIII,2016,500000.0,120000.0,3,0,0,4
Honda Accord 2.4 AT,2009,428000.0,40000.0,2,0,1,2
Hyundai EON Era Plus,2013,219000.0,53500.0,2,0,0,2
Maruti Ertiga SHVS LDI,2017,500000.0,40000.0,3,0,0,4
Honda City i DTEC S,2014,520000.0,82000.0,3,0,0,4
Mahindra Scorpio 1.99 S4,2016,509999.0,60000.0,3,0,0,4
Tata Indigo Grand Dicor,2014,225000.0,120000.0,3,0,0,4
Honda Amaze EX i-Dtech,2013,325000.0,65000.0,3,1,0,4
Maruti Swift VDI,2013,365000.0,65000.0,3,1,0,4
Hyundai Creta 1.6 CRDi SX Plus,2015,850000.0,84000.0,3,1,0,4
Toyota Etios GD SP,2013,350000.0,75000.0,3,1,0,4
Maruti Swift VDI,2007,225000.0,50000.0,3,1,0,4
Maruti Alto LX,2011,135000.0,50000.0,2,0,0,4
Maruti Wagon R LXI Minor,2007,140000.0,49000.0,2,1,0,4
Renault KWID RXT,2015,275000.0,14365.0,2,1,0,4
Toyota Fortuner 2.8 4WD AT BSIV,2017,2750000.0,41000.0,3,0,1,4
Hyundai Verna 1.6 SX,2013,484999.0,65000.0,3,1,0,4
Maruti Ciaz VDi Option SHVS,2015,565000.0,65000.0,3,1,0,4
Maruti Swift Dzire VDI,2013,425000.0,61083.0,3,1,0,4
Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,925000.0,75000.0,3,0,0,4
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012,565000.0,72000.0,3,1,0,4
Renault Duster 110PS Diesel RxL,2014,525000.0,65000.0,3,1,0,4
Honda City 1.5 S MT,2010,409999.0,60000.0,2,0,0,4
Maruti SX4 Zxi BSIII,2007,160000.0,80000.0,2,0,0,2
Maruti Ciaz ZDi Plus SHVS,2017,749000.0,51500.0,3,0,0,3
Maruti Swift Dzire VDi,2010,300000.0,120000.0,3,0,0,2
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2014,550000.0,79800.0,3,1,0,4
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2015,550000.0,97000.0,3,1,0,3
Ford Figo Aspire 1.5 TDCi Titanium,2017,700000.0,49957.0,3,1,0,4
Ford Figo 1.5 Sports Edition MT,2017,600000.0,43235.0,3,1,0,4
Ford Endeavour 3.2 Titanium AT 4X4,2016,1800000.0,126000.0,3,1,1,4
Ford Figo Aspire 1.5 TDCi Titanium Plus,2015,459999.0,140730.0,3,1,0,3
Hyundai i20 Active 1.2 SX,2015,565000.0,46000.0,2,0,0,4
Hyundai EON Era Plus,2013,170000.0,80000.0,2,0,0,2
Mahindra Scorpio VLX 2WD BSIII,2008,295000.0,120000.0,3,0,0,4
Maruti Ritz VXi,2015,320000.0,40000.0,2,0,0,4
Ford Ecosport 1.5 DV5 MT Titanium,2015,550000.0,135000.0,3,0,0,3
Mahindra Bolero 2011-2019 SLX,2015,550000.0,50000.0,3,0,0,4
Volkswagen Ameo 1.5 TDI Comfortline,2017,590000.0,98000.0,3,0,0,4
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1050000.0,70000.0,3,0,0,4
Honda City i DTec V,2017,950000.0,50000.0,3,0,0,4
Honda City i-DTEC VX,2017,1000000.0,30000.0,3,0,0,4
Nissan Terrano XE 85 PS,2013,500000.0,120000.0,3,0,0,4
Fiat Punto EVO 1.3 Emotion,2017,450000.0,70000.0,3,0,0,4
Maruti Swift Dzire VDI Optional,2017,720000.0,35000.0,3,0,0,4
Maruti Celerio VDi,2015,390000.0,70000.0,3,0,0,3
Mahindra Thar 4X2,2014,500000.0,35000.0,3,0,0,4
Toyota Fortuner 2.7 2WD AT,2016,2500000.0,70000.0,2,0,1,3
Hyundai i20 1.4 Asta Option,2017,780000.0,50000.0,3,0,0,4
Maruti Swift Dzire ZDI,2015,484999.0,90000.0,3,0,0,3
Volkswagen Vento Diesel Highline,2012,420000.0,90000.0,3,0,0,3
Mahindra XUV500 W10 AWD,2015,1225000.0,70000.0,3,0,0,4
Tata Indica Vista TDI LX,2015,350000.0,50000.0,3,0,0,3
Mahindra Verito 1.5 D4 BSIV,2015,350000.0,120000.0,3,0,0,2
